id,date,hour,season,is_weekend,is_holiday,temperature,temperature_feels,humidity,wind_speed,weather_code,bike_rented
2890,2015-05-04,17,0,0,1,16,16,61,11,2,very high
14055,2016-08-15,06,1,0,0,14.5,14.5,79.5,6,1,medium
13401,2016-07-18,20,1,0,0,25.5,26,59.5,17,1,very high
17104,2016-12-22,01,3,0,0,9.5,9,84.5,6.5,2,very low
10216,2016-03-06,20,0,1,0,5,2.5,66,10,1,low
4715,2015-07-19,22,1,1,0,20,20,36.5,9,1,medium
2007,2015-03-28,16,0,1,0,13.5,13.5,79.5,28,3,high
656,2015-01-31,08,3,1,0,3,-1,87,15,7,low
8321,2015-12-18,13,3,0,0,14,14,72,20.5,3,high
15691,2016-10-24,02,2,0,0,11,11,72,9,2,very low
6343,2015-09-26,06,2,1,0,9,9,87,4,1,very low
7572,2015-11-16,19,2,0,0,13,13,69.5,16,2,high
5820,2015-09-04,02,2,0,0,13,13,72,12,3,very low
1628,2015-03-12,21,0,0,0,10,8,50,11,1,medium
13256,2016-07-12,19,1,0,0,16,16,77,17,2,very high
15999,2016-11-05,23,2,1,0,5,2,70,17,1,low
4980,2015-07-31,02,1,0,0,13,13,82,5,1,low
2388,2015-04-13,19,0,0,0,15,15,65.5,14,2,very high
9387,2016-01-31,23,3,1,0,13,13,77,28,4,low
6142,2015-09-17,20,2,0,0,16,16,68,22,2,high
1581,2015-03-10,22,0,0,0,6,3,76,13,1,low
14498,2016-09-04,09,2,1,0,18,18,68,30,3,medium
12367,2016-06-05,03,1,1,0,13,13,88,7.5,3,low
14315,2016-08-26,05,1,0,0,20.5,20.5,83,16,3,very low
3638,2015-06-04,21,1,0,0,16,16,68,16,1,high
3829,2015-06-12,23,1,0,0,17.5,17.5,85.5,8,2,medium
4465,2015-07-09,11,1,0,0,18,18,43,8.5,2,very high
9909,2016-02-23,01,3,0,0,6,3.5,68.5,12,1,very low
12144,2016-05-26,20,0,0,0,15,15,68,19,1,high
8036,2015-12-06,12,3,1,0,14,14,74.5,29,3,high
5878,2015-09-06,12,2,1,0,16,16,55,7,2,very high
577,2015-01-28,01,3,0,0,7,3,76,23,3,very low
2167,2015-04-04,14,0,1,0,8.5,5.5,68.5,19.5,3,medium
2023,2015-03-29,09,0,1,0,11.5,11.5,91,25,7,low
5971,2015-09-10,09,2,0,0,16.5,16.5,80,17,2,very high
1430,2015-03-04,15,0,0,0,10,7,47,24,2,medium
1935,2015-03-25,16,0,0,0,9,7.5,44.5,9,2,high
7584,2015-11-17,07,2,0,0,13.5,13.5,85,22,7,high
12971,2016-06-30,22,1,0,0,17.5,17.5,75,24,3,medium
5391,2015-08-17,05,1,0,0,14,14,82,5,1,very low
13543,2016-07-24,18,1,1,0,22.5,22.5,63,21,2,very high
1607,2015-03-12,00,0,0,0,9,8,82,6,4,low
14560,2016-09-06,23,2,0,0,20,20,78,9,3,low
13836,2016-08-06,03,1,1,0,16.5,16.5,70,18,1,low
13773,2016-08-03,11,1,0,0,21.5,21.5,58.5,27,2,high
11696,2016-05-08,04,0,1,0,13,13,77,8.5,1,very low
15852,2016-10-30,19,2,1,0,13,13,88,8,1,medium
12026,2016-05-21,22,0,1,0,16,16,77,12,2,medium
17414,2017-01-03,23,3,0,0,5,1,76,22,2,very low
7973,2015-12-03,21,3,0,0,12.5,12.5,79.5,32,7,low
10830,2016-04-02,01,0,1,0,9,7,58,14,1,low
13088,2016-07-05,19,1,0,0,20,20,46,16,1,very high
7557,2015-11-16,04,2,0,0,14,14,85,26,4,very low
16850,2016-12-11,11,3,1,0,8.5,5.5,84.5,17.5,1,high
6460,2015-10-01,03,2,0,0,12,12,82,6.5,1,very low
1443,2015-03-05,04,0,0,0,3,0,81,11,1,very low
13267,2016-07-13,06,1,0,0,13,13,85,15,1,medium
11046,2016-04-11,02,0,0,0,10,8,88,17,1,very low
8434,2015-12-23,06,3,0,0,11,11,64.5,33,2,low
2286,2015-04-09,13,0,0,0,14.5,14.5,57,7,1,high
2110,2015-04-02,04,0,0,0,8,5,90,18.5,7,very low
8250,2015-12-15,14,3,0,0,12.5,12.5,85,15,3,medium
13240,2016-07-12,03,1,0,0,14.5,14.5,85,12,1,very low
14090,2016-08-16,18,1,0,0,20,20,56,23,2,very high
1775,2015-03-19,00,0,0,0,7,5,81,11,4,very low
1913,2015-03-24,18,0,0,0,8,7,62,7,7,very high
15631,2016-10-21,14,2,0,0,13,13,69.5,15,3,high
2982,2015-05-08,13,0,0,0,17,17,52,18,2,high
3234,2015-05-19,01,0,0,0,9,6,71,21.5,1,very low
5730,2015-08-31,08,1,0,1,15,15,94,11,7,low
14583,2016-09-07,22,2,0,0,20.5,20.5,64.5,12,1,medium
15083,2016-09-28,18,2,0,0,20.5,20.5,71,20.5,2,very high
10345,2016-03-12,05,0,1,0,5,5,93,2,4,very low
9676,2016-02-13,07,3,1,0,4,-1,87,27,3,low
3051,2015-05-11,10,0,0,0,18.5,18.5,62,24,1,medium
3997,2015-06-19,23,1,0,0,15.5,15.5,68,19.5,2,medium
16771,2016-12-08,04,3,0,0,11.5,11.5,79.5,12,1,very low
2219,2015-04-06,18,0,0,1,10,8,67,16,3,high
2913,2015-05-05,16,0,0,0,16,16,46.5,42.5,2,high
12278,2016-06-01,10,1,0,0,13,13,88,20,4,medium
2077,2015-03-31,19,0,0,0,8.5,4.5,64,31.5,7,high
12498,2016-06-10,14,1,0,0,23,22.5,42.5,12,1,very high
3905,2015-06-16,03,1,0,0,11,11,74.5,6,1,very low
5462,2015-08-20,04,1,0,0,17,17,88,10,3,very low
7606,2015-11-18,13,2,0,0,16,16,59,44,3,medium
7250,2015-11-03,09,2,0,0,11,11,88,11,3,very high
263,2015-01-14,23,3,0,0,10,6,79,40,26,low
6629,2015-10-08,04,2,0,0,9,7,87,13,2,very low
14683,2016-09-12,02,2,0,0,14,14,82,9,1,very low
10113,2016-03-02,13,0,0,0,5.5,-0.5,76,45,3,low
12362,2016-06-04,22,1,1,0,17,17,88,6.5,3,medium
8482,2015-12-25,06,3,0,1,9,8,76,8,4,very low
10153,2016-03-04,05,0,0,0,4.5,0.5,75.5,20.5,3,very low
8746,2016-01-05,06,3,0,0,8.5,7.5,87,6.5,2,low
10682,2016-03-26,06,0,1,0,10,8,76,19,2,very low
14436,2016-08-31,06,1,0,0,16,16,72,11,1,medium
3032,2015-05-10,15,0,1,0,18,18,56,22,2,very high
4714,2015-07-19,21,1,1,0,20.5,20.5,30.5,16,1,high
736,2015-02-03,16,3,0,0,4,1,81,15,2,high
1057,2015-02-17,02,3,0,0,4.5,1.5,81,13,1,very low
4688,2015-07-18,19,1,1,0,20,20,53,18,1,very high
14711,2016-09-13,06,2,0,0,19,19,88,8.5,1,medium
10008,2016-02-27,04,3,1,0,4,2,70,7,3,very low
15723,2016-10-25,10,2,0,0,11,11,79.5,6,3,medium
5867,2015-09-06,01,2,1,0,10,10,82,6,1,low
7040,2015-10-25,14,2,1,0,13,13,51,6,1,very high
14868,2016-09-19,19,2,0,0,18,18,78,8,3,high
8300,2015-12-17,16,3,0,0,14.5,14.5,72.5,16,7,high
8507,2015-12-26,07,3,1,0,14,14,82,22,7,very low
7513,2015-11-14,08,2,1,0,10,8,76,18,2,low
429,2015-01-21,21,3,0,0,3,2,81,6,4,medium
3717,2015-06-08,07,1,0,0,12.5,12.5,65,7,1,very high
16640,2016-12-02,17,3,0,0,8,8,82,3,4,very high
9504,2016-02-05,20,3,0,0,11,11,77,29.5,7,medium
122,2015-01-09,02,3,0,0,10,6.5,79,29.5,7,very low
7871,2015-11-29,14,2,1,0,14,14,65,45,3,medium
7463,2015-11-12,06,2,0,0,12,12,91,7,2,medium
2406,2015-04-14,13,0,0,0,21.5,21,42,26,1,high
6699,2015-10-11,03,2,1,0,12,12,88,6.5,3,low
9975,2016-02-25,19,3,0,0,3.5,3.5,58,2,1,high
1770,2015-03-18,19,0,0,0,8,5,71,16,4,high
1442,2015-03-05,03,0,0,0,3.5,0.5,78,11,1,very low
2988,2015-05-08,19,0,0,0,14.5,14.5,77,15,3,high
280,2015-01-15,16,3,0,0,8,4,53,29,2,high
303,2015-01-16,15,3,0,0,7,4,66,15,2,medium
3602,2015-06-03,09,1,0,0,16,16,51.5,26,2,very high
5700,2015-08-30,02,1,1,0,17,17,83,7.5,4,low
2685,2015-04-26,04,0,1,0,10,9,94,8,7,very low
16263,2016-11-17,00,2,0,0,10,8,76,16,7,low
17144,2016-12-23,17,3,0,0,11,11,88,33,4,medium
16687,2016-12-04,16,3,1,0,6,2,66,22,1,medium
3995,2015-06-19,21,1,0,0,19,19,52,9,1,high
14776,2016-09-15,23,2,0,0,20,20,75.5,12,3,medium
11586,2016-05-03,14,0,0,0,14.5,14.5,36,20.5,1,high
9415,2016-02-02,03,3,0,0,10,7,67,29,2,very low
9506,2016-02-05,22,3,0,0,10,7,82,25,7,low
2328,2015-04-11,07,0,1,0,12,12,69.5,25,2,low
10325,2016-03-11,09,0,0,0,4.5,4,90.5,3,1,high
7374,2015-11-08,13,2,1,0,16,16,85.5,16,3,high
12906,2016-06-28,05,1,0,0,14,14,67,5,1,very low
16022,2016-11-06,22,2,1,0,7,3,81,26,7,low
8058,2015-12-07,10,3,0,0,13.5,13.5,85,9,3,medium
5525,2015-08-22,19,1,1,0,27,27,42,15,1,very high
15668,2016-10-23,03,2,1,0,8,7,90,6,2,low
8254,2015-12-15,18,3,0,0,12,12,88,11,7,high
3748,2015-06-09,14,1,0,0,14,14,48,24,3,high
17223,2016-12-27,00,3,0,1,4.5,1.5,72.5,13,1,very low
15787,2016-10-28,02,2,0,0,14,14,72,22,4,very low
4391,2015-07-06,09,1,0,0,19,19,54,18,3,very high
5319,2015-08-14,05,1,0,0,19,19,94,5,4,very low
9322,2016-01-29,06,3,0,0,12,12,77,36,3,low
15572,2016-10-19,03,2,0,0,11,11,72,20.5,1,very low
3541,2015-05-31,20,0,1,0,13.5,13.5,42.5,27.5,1,medium
10625,2016-03-23,21,0,0,0,9,8.5,60,5.5,4,medium
10643,2016-03-24,15,0,0,0,10,8,82,17,7,low
8764,2016-01-06,00,3,0,0,6,5.5,93,3,4,very low
7354,2015-11-07,17,2,1,0,16,16,77,24,2,high
378,2015-01-19,18,3,0,0,3.5,2.5,72.5,6,3,very high
16249,2016-11-16,10,2,0,0,13.5,13.5,69.5,26,2,medium
13846,2016-08-06,13,1,1,0,23.5,23.5,44,14,1,very high
931,2015-02-11,20,3,0,0,5,3.5,76,6.5,4,medium
6538,2015-10-04,09,2,1,0,12.5,12.5,69.5,3,1,medium
13114,2016-07-06,21,1,0,0,19,19,52,7,1,high
16095,2016-11-09,23,2,0,0,7,4.5,84,15,2,low
12060,2016-05-23,08,0,0,0,13.5,13.5,65,18,1,very high
11003,2016-04-09,07,0,1,0,8,5,90,16,7,very low
6993,2015-10-23,15,2,0,0,14,14,59,11,4,high
6183,2015-09-19,14,2,1,0,18,18,49,13,2,very high
5929,2015-09-08,15,2,0,0,16,16,59,8,3,high
423,2015-01-21,15,3,0,0,3,-1,87,18,4,medium
13857,2016-08-07,00,1,1,0,18.5,18.5,75.5,16,1,medium
11409,2016-04-26,05,0,0,0,4,0,65,19.5,1,very low
14250,2016-08-23,12,1,0,0,28,28,43.5,16,1,high
12353,2016-06-04,13,1,1,0,17.5,17.5,75,11,4,very high
2711,2015-04-27,06,0,0,0,4.5,4,72.5,5,1,medium
8816,2016-01-08,04,3,0,0,5,2.5,76,10,1,very low
4698,2015-07-19,05,1,1,0,16,16,68,14,7,very low
7033,2015-10-25,07,2,1,0,6,4,93,10,1,low
12725,2016-06-20,01,1,0,0,16,16,94,20,7,very low
11867,2016-05-15,07,0,1,0,9.5,9,66.5,3,1,low
11281,2016-04-20,21,0,0,0,8,5,79,19.5,1,medium
13661,2016-07-29,18,1,0,0,21,21,66.5,22,1,very high
7904,2015-12-01,00,3,0,0,10,9,94,7,7,very low
10691,2016-03-26,15,0,1,0,14,14,77,28.5,3,medium
7013,2015-10-24,11,2,1,0,14.5,14.5,72.5,14,3,high
14488,2016-09-03,23,2,1,0,19,19,88,20,2,low
965,2015-02-13,06,3,0,0,6,2.5,87,18.5,7,low
10627,2016-03-23,23,0,0,0,9,8,62,9,4,low
8776,2016-01-06,12,3,0,0,8,7,87,6.5,4,medium
3475,2015-05-29,02,0,0,0,11,11,67,17,1,very low
3520,2015-05-30,23,0,1,0,12,12,72,11,3,medium
1762,2015-03-18,11,0,0,0,8.5,6,73.5,15,2,medium
10700,2016-03-27,15,0,1,0,11,11,58,36,2,medium
15149,2016-10-01,12,2,1,0,13,13,82,11,7,medium
11569,2016-05-02,21,0,0,1,12,12,63,22,2,low
1512,2015-03-08,01,0,1,0,8.5,7.5,81.5,6.5,1,low
11792,2016-05-12,04,0,0,0,13.5,13.5,94,10,2,very low
11346,2016-04-23,14,0,1,0,9,6,50,24,2,high
14839,2016-09-18,14,2,1,0,19,19,64,10,3,very high
8087,2015-12-08,15,3,0,0,12,12,67.5,25,7,medium
13732,2016-08-01,18,1,0,0,17,17,75,18.5,7,very high
4730,2015-07-20,16,1,0,0,23,23,71.5,25,3,very high
4259,2015-06-30,21,1,0,0,21,21,58.5,23,1,high
15746,2016-10-26,09,2,0,0,13,13,88,7.5,3,very high
7417,2015-11-10,08,2,0,0,16,16,83,24,3,very high
13801,2016-08-04,15,1,0,0,22,22,50,26,1,high
17347,2017-01-01,04,3,1,0,7,5,81,13,7,low
9706,2016-02-14,13,3,1,0,6.5,2.5,59,21,3,high
9213,2016-01-24,17,3,1,0,13.5,13.5,85,11,3,medium
10778,2016-03-30,21,0,0,0,9.5,7.5,69,12,2,medium
13347,2016-07-16,14,1,1,0,25.5,25.5,55.5,20.5,2,very high
15139,2016-10-01,02,2,1,0,13,13,82,3,7,low
8219,2015-12-14,07,3,0,0,8.5,7,84.5,8.5,3,high
1162,2015-02-21,11,3,1,0,5.5,1.5,73.5,21.5,2,high
16879,2016-12-12,16,3,0,0,10,9,91,7,7,high
4354,2015-07-04,20,1,1,0,21.5,21.5,51.5,18.5,1,very high
1737,2015-03-17,10,0,0,0,7.5,6,90,7.5,7,medium
4542,2015-07-12,16,1,1,0,22,22,65,29,2,very high
1306,2015-02-27,11,3,0,0,7.5,5,59,14,2,medium
8438,2015-12-23,10,3,0,0,11,11,62,27,1,medium
6719,2015-10-11,23,2,1,0,10,8.5,71,10,1,low
13531,2016-07-24,06,1,1,0,17.5,17.5,75,11,1,low
128,2015-01-09,08,3,0,0,12,12,79.5,25,2,very high
13968,2016-08-11,15,1,0,0,22.5,22.5,51.5,22,2,high
6209,2015-09-20,16,2,1,0,19.5,19.5,54.5,15,2,very high
3988,2015-06-19,14,1,0,0,17.5,17.5,54,19,2,high
16757,2016-12-07,14,3,0,0,14,14,72,15,1,high
5931,2015-09-08,17,2,0,0,16,16,61,15,3,very high
1579,2015-03-10,20,0,0,0,7.5,6,68.5,9.5,1,medium
8583,2015-12-29,11,3,0,0,12,12,74.5,17.5,2,medium
9236,2016-01-25,16,3,0,0,13,13,74.5,33,3,high
2104,2015-04-01,22,0,0,0,8,4.5,87,23,7,low
6292,2015-09-24,03,2,0,0,15,15,91,18,7,very low
15933,2016-11-03,05,2,0,0,4.5,2.5,84,9,1,very low
663,2015-01-31,15,3,1,0,5,1,78.5,21.5,7,medium
8710,2016-01-03,18,3,1,0,9,8,87,7,2,low
7935,2015-12-02,07,3,0,0,13,13,67,20,1,very high
5518,2015-08-22,12,1,1,0,28.5,28.5,46.5,17,1,very high
13293,2016-07-14,08,1,0,0,15,15,72,17,2,very high
13035,2016-07-03,14,1,1,0,20,20,49,14,2,very high
14009,2016-08-13,08,1,1,0,18.5,18.5,70.5,24,1,medium
4408,2015-07-07,02,1,0,0,17.5,17.5,66,6.5,1,very low
9776,2016-02-17,11,3,0,0,6.5,2.5,57,21,3,medium
15656,2016-10-22,15,2,1,0,14,14,57,12,2,very high
4841,2015-07-25,07,1,1,0,13.5,13.5,79.5,26,2,low
12023,2016-05-21,19,0,1,0,17,17,73,7.5,1,high
14875,2016-09-20,02,2,0,0,16,16,88,5,7,very low
7469,2015-11-12,12,2,0,0,16,16,77,20.5,7,medium
786,2015-02-05,18,3,0,0,3,-0.5,70,16,2,very high
1398,2015-03-03,07,0,0,0,5,1.5,84,16,2,very high
11260,2016-04-20,00,0,0,0,8,5,82,15,1,low
17034,2016-12-19,03,3,0,0,7,6,87,6,4,very low
601,2015-01-29,01,3,0,0,3,-3,78,30,2,very low
11254,2016-04-19,18,0,0,0,12.5,12.5,56.5,22,1,very high
3463,2015-05-28,14,0,0,0,17,17,35.5,25,1,high
554,2015-01-27,02,3,0,0,5,2,76,14,1,very low
511,2015-01-25,07,3,1,0,2,-2,87,15,1,very low
2482,2015-04-17,17,0,0,0,12,12,58,26,1,very high
5010,2015-08-01,08,1,1,0,15.5,15.5,61,9,1,medium
2297,2015-04-10,00,0,0,0,9,8.5,87,5,1,very low
10924,2016-04-05,23,0,0,0,10.5,9.5,60,18,1,low
3237,2015-05-19,04,0,0,0,8.5,5,73.5,26,1,very low
8640,2015-12-31,20,3,0,0,8,5,82,18,1,low
8349,2015-12-19,17,3,1,0,16,16,65.5,19.5,1,high
5028,2015-08-02,02,1,1,0,15,15,82,9,1,low
12841,2016-06-25,12,1,1,0,17,17,68,24,7,very high
15988,2016-11-05,12,2,1,0,9,6,68.5,20,3,high
2730,2015-04-28,01,0,0,0,7,3,71,23,1,very low
17407,2017-01-03,16,3,0,0,6,2,71,26,4,high
14746,2016-09-14,17,2,0,0,26,26,48,15,1,very high
12395,2016-06-06,07,1,0,0,12,12,85,14,3,very high
6949,2015-10-21,19,2,0,0,15,15,88,15,3,high
4528,2015-07-12,02,1,1,0,16.5,16.5,85.5,16,7,low
12224,2016-05-30,04,0,0,1,12.5,12.5,85,16,4,very low
4832,2015-07-24,22,1,0,0,14,14,88,14,7,low
4436,2015-07-08,06,1,0,0,15.5,15.5,79.5,26,7,medium
15121,2016-09-30,08,2,0,0,13.5,13.5,74.5,14,1,very high
1550,2015-03-09,15,0,0,0,10,8,82,18,3,medium
13112,2016-07-06,19,1,0,0,21,21,43,12,1,very high
5449,2015-08-19,15,1,0,0,21,21,55,22,2,high
17270,2016-12-28,23,3,0,0,2,0,96.5,6,1,low
10073,2016-02-29,21,3,0,0,6,3.5,61,12,1,low
1014,2015-02-15,07,3,1,0,6,4,93,11,3,very low
7267,2015-11-04,02,2,0,0,11.5,11.5,100,5.5,7,very low
17392,2017-01-03,01,3,0,0,1,-2,87,10,1,very low
8202,2015-12-13,14,3,1,0,9,8,94,6.5,3,high
16507,2016-11-27,04,2,1,0,6,6,93,2,7,very low
12098,2016-05-24,22,0,0,0,11,11,62,13,1,medium
15416,2016-10-12,15,2,0,0,15,15,63,21,2,high
12496,2016-06-10,12,1,0,0,20.5,20.5,41.5,9,1,high
16870,2016-12-12,07,3,0,0,5,3.5,96.5,7.5,3,very high
8866,2016-01-10,06,3,1,0,7.5,4,73.5,24,3,very low
2295,2015-04-09,22,0,0,0,10.5,10,79.5,8,1,medium
13053,2016-07-04,08,1,0,0,17.5,17.5,68,8,1,very high
6212,2015-09-20,19,2,1,0,17,17,70.5,17,2,high
8174,2015-12-12,10,3,1,0,10.5,10,82,12,2,medium
1489,2015-03-07,02,0,1,0,9,6,66,17,1,low
3056,2015-05-11,15,0,0,0,22,22,53,20,2,high
992,2015-02-14,09,3,1,0,7,5,93,10,2,medium
10105,2016-03-02,05,0,0,0,6,2,68.5,24,2,very low
5403,2015-08-17,17,1,0,0,21,21,40,12,1,very high
15834,2016-10-30,01,2,1,0,10.3333333333333,10.3333333333333,98,2.66666666666667,2,medium
4977,2015-07-30,23,1,0,0,14.5,14.5,70,5,1,medium
13183,2016-07-09,18,1,1,0,21.5,21.5,67,21.5,1,very high
13784,2016-08-03,22,1,0,0,18,18,73,23,1,medium
14470,2016-09-01,16,2,0,0,24,24,41,14,1,very high
7834,2015-11-28,01,2,1,0,6,1.5,76,28,1,low
497,2015-01-24,17,3,1,0,6,3,66,15,1,high
8092,2015-12-08,20,3,0,0,10,7,67,25,2,medium
7808,2015-11-26,23,2,0,0,10,8,88,11,4,low
4165,2015-06-26,23,1,0,0,19,19,73,24,4,medium
2318,2015-04-10,21,0,0,0,14.5,14.5,53,7.5,1,medium
14643,2016-09-10,10,2,1,0,20.5,20.5,71,18.5,3,high
9542,2016-02-07,10,3,1,0,9,5,60,32,2,medium
3236,2015-05-19,03,0,0,0,9,5.5,73.5,28,1,very low
2160,2015-04-04,06,0,1,0,9,6.5,82,15,3,very low
14934,2016-09-22,13,2,0,0,19,19,62,16,3,high
6897,2015-10-19,15,2,0,0,14,14,72,10,3,high
8657,2016-01-01,13,3,0,1,8,5,76,18,1,medium
6379,2015-09-27,18,2,1,0,15.5,15.5,65.5,22,1,very high
8695,2016-01-03,03,3,1,0,8.5,4.5,76,26,4,very low
9898,2016-02-22,14,3,0,0,9,6,60,24,2,medium
11681,2016-05-07,13,0,1,0,23,23,48.5,18,2,very high
11863,2016-05-15,03,0,1,0,7,7,78.5,4,1,low
8262,2015-12-16,02,3,0,0,14,14,88,18,7,very low
6202,2015-09-20,09,2,1,0,14.5,14.5,79.5,11,1,medium
5134,2015-08-06,12,1,0,0,20.5,20.5,69,18.5,3,very high
5982,2015-09-10,20,2,0,0,16.5,16.5,72.5,13,1,high
13339,2016-07-16,06,1,1,0,18,18,83,20.5,3,very low
17235,2016-12-27,12,3,0,1,7,6,71,6.5,1,medium
12525,2016-06-11,17,1,1,0,19,19,73,8,2,very high
2045,2015-03-30,07,0,0,0,7,3.5,66,23,2,high
9076,2016-01-19,00,3,0,0,0,-1.5,80,5.5,1,very low
16321,2016-11-19,10,2,1,0,6.5,3.5,73.5,18,1,high
15687,2016-10-23,22,2,1,0,10.5,9.5,79.5,12,2,low
5601,2015-08-25,23,1,0,0,17,17,80,19,2,low
9879,2016-02-21,19,3,1,0,13,13,77,28,3,medium
10648,2016-03-24,20,0,0,0,9,6,87,20,7,low
9685,2016-02-13,16,3,1,0,5,1.5,81,18,26,medium
9333,2016-01-29,17,3,0,0,12,12,82,30,3,very high
13671,2016-07-30,04,1,1,0,18,18,80.5,11,4,low
16314,2016-11-19,03,2,1,0,4,0,84,18.5,1,very low
2392,2015-04-13,23,0,0,0,11,11,77,8,1,low
8544,2015-12-27,20,3,1,0,14,14,82,14,3,low
14359,2016-08-28,01,1,1,0,21,21,78,11,3,low
7228,2015-11-02,11,2,0,0,11,11,100,10,3,medium
4931,2015-07-29,01,1,0,0,14,14,67,19.5,1,very low
735,2015-02-03,15,3,0,0,4,0,81,17,2,medium
659,2015-01-31,11,3,1,0,4,0,81,18.5,3,medium
1991,2015-03-28,00,0,1,0,8,7.5,82,5,4,low
14906,2016-09-21,09,2,0,0,16.5,16.5,85.5,8,2,very high
13523,2016-07-23,22,1,1,0,21.5,21.5,62.5,14,1,high
14719,2016-09-13,14,2,0,0,33,32,31,19.5,1,high
9922,2016-02-23,14,3,0,0,8.5,6,58,15,2,medium
1929,2015-03-25,10,0,0,0,7,5,71,11,3,medium
13765,2016-08-03,03,1,0,0,20,20,83,24,4,very low
6519,2015-10-03,14,2,1,0,15,15,72.5,6,3,very high
10470,2016-03-17,10,0,0,0,8.5,5.5,60,18.5,2,medium
8296,2015-12-17,12,3,0,0,16,16,59,17,1,high
5363,2015-08-16,01,1,1,0,15,15,65.5,4,1,low
15860,2016-10-31,04,2,0,0,11,11,97,7.5,4,very low
677,2015-02-01,05,3,1,0,4,-1,67.5,28,4,very low
12536,2016-06-12,04,1,1,0,15.5,15.5,85.5,14,2,low
10193,2016-03-05,21,0,1,0,4,0,81,17,1,low
10097,2016-03-01,21,0,0,0,10,6.5,71,27.5,3,low
16322,2016-11-19,11,2,1,0,7,4,68.5,18.5,1,high
14709,2016-09-13,04,2,0,0,19,19,88,8,1,very low
15096,2016-09-29,07,2,0,0,18,18,83,24,7,very high
5259,2015-08-11,17,1,0,0,20,20,60,9,7,very high
2767,2015-04-29,14,0,0,0,10,8,82,15,7,medium
7181,2015-10-31,12,2,1,0,14,14,82,10,1,very high
5005,2015-08-01,03,1,1,0,13.5,13.5,69.5,9,1,low
10054,2016-02-29,02,3,0,0,3,0,81,10,2,very low
7510,2015-11-14,05,2,1,0,8.5,6,79,17,1,very low
11625,2016-05-05,05,0,0,0,8.5,8,79,5,1,very low
9055,2016-01-18,03,3,0,0,4,1,81,12,3,very low
11009,2016-04-09,13,0,1,0,11.5,11.5,45.5,13,2,very high
1951,2015-03-26,08,0,0,0,6.5,3,87,20.5,3,very high
4027,2015-06-21,05,1,1,0,15,15,82,19.5,4,very low
6704,2015-10-11,08,2,1,0,10.5,10,85,8,1,low
6236,2015-09-21,19,2,0,0,15,15,88,14,2,high
16630,2016-12-02,07,3,0,0,6,4,84,8,3,high
5413,2015-08-18,03,1,0,0,17,17,59,15,1,very low
9249,2016-01-26,05,3,0,0,8,6,87,13,1,very low
17209,2016-12-26,10,3,0,1,9,5,58,30.5,1,medium
2093,2015-04-01,11,0,0,0,9.5,5.5,50,38,2,medium
15082,2016-09-28,17,2,0,0,22,22,65,18,2,very high
4925,2015-07-28,19,1,0,0,18,18,47.5,27,1,very high
8906,2016-01-11,22,3,0,0,6,3,87,18,4,low
5438,2015-08-19,04,1,0,0,16,16,72,13,1,very low
4211,2015-06-28,21,1,1,0,19,19,73,16,2,medium
8690,2016-01-02,22,3,1,0,11,11,82,24,3,low
13178,2016-07-09,13,1,1,0,23,23,61,29,3,very high
3938,2015-06-17,12,1,0,0,22.5,22.5,59,22,1,high
2140,2015-04-03,10,0,0,1,9.5,8.5,91,7,3,low
2337,2015-04-11,16,0,1,0,14,14,33,23,1,very high
10229,2016-03-07,09,0,0,0,4,0,65,18.5,2,high
11901,2016-05-16,17,0,0,0,17,17,45,17,1,very high
2753,2015-04-29,00,0,0,0,8.5,6,68.5,14,1,very low
3680,2015-06-06,18,1,1,0,18,18,40,27,1,very high
3595,2015-06-03,02,1,0,0,13.5,13.5,69.5,20,1,very low
10139,2016-03-03,15,0,0,0,9,6.5,58,18.5,2,medium
14391,2016-08-29,09,1,0,1,18.5,18.5,70.5,10,2,medium
7057,2015-10-26,08,2,0,0,10.5,9.5,91,16,1,very high
277,2015-01-15,13,3,0,0,9,5,64,32.5,2,medium
3848,2015-06-13,18,1,1,0,19,19,64,16,4,very high
4341,2015-07-04,07,1,1,0,20.5,20.5,85.5,15.5,1,low
9596,2016-02-09,23,3,0,0,5,0,81,26,7,low
13727,2016-08-01,13,1,0,0,19,19,52,18,2,high
2092,2015-04-01,10,0,0,0,9.5,5.5,50.5,33,2,medium
16690,2016-12-04,19,3,1,0,4,2.5,75,6.5,1,low
13126,2016-07-07,09,1,0,0,18.5,18.5,56,13,1,very high
5551,2015-08-23,21,1,1,0,17,17,70.5,10,1,medium
12742,2016-06-20,18,1,0,0,22,22,59,26,2,very high
11084,2016-04-12,16,0,0,0,16.5,16.5,36.5,19.5,2,high
9204,2016-01-24,08,3,1,0,12,12,94,15,3,low
14741,2016-09-14,12,2,0,0,26.5,27,54.5,15.5,1,high
4742,2015-07-21,04,1,0,0,16,16,77,17,1,very low
11495,2016-04-29,19,0,0,0,10,7.5,46.5,20.5,1,high
8829,2016-01-08,17,3,0,0,8,6,84.5,12,7,very high
13073,2016-07-05,04,1,0,0,16,16,88,20.5,7,very low
6494,2015-10-02,13,2,0,0,17.5,17.5,56,13,1,high
14069,2016-08-15,20,1,0,0,18,18,64,18,1,high
12439,2016-06-08,03,1,0,0,16,16,70,6.5,7,very low
10127,2016-03-03,03,0,0,0,6,1,61,38,4,very low
2168,2015-04-04,15,0,1,0,8.5,5.5,68.5,18.5,4,high
